dataset,alpha,group,seed,e_star,best_val_acc,auc_val,final_gen_gap
Glass,0.2,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
Glass,0.4,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
Glass,0.6,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
Glass,0.8,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
Glass,1.0,Baseline-LS,16,110,0.6176470518112183,0.0,0.2225063728249591
Glass,0.0,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,0.2,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,0.4,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,0.6,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,0.8,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,1.0,Baseline-LS,17,166,0.5588235259056091,0.0,0.36871270597844885
Glass,0.0,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,0.2,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,0.4,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,0.6,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,0.8,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,1.0,Baseline-LS,18,98,0.7352941036224365,0.0,0.2225063728249591
Glass,0.0,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
Glass,0.2,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
Glass,0.4,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
Glass,0.6,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
Glass,0.8,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
Glass,1.0,Baseline-LS,19,118,0.6764705777168274,0.0,0.14919009329616162
