key,e_star,best_val_acc,auc_val,final_gen_gap,train_acc_final,val_acc_final,n_epochs,test_acc_best,test_acc_final,test_loss_best,test_loss_final,ece_best,ece_final,entropy_mean_best,conf_mean_best,teacher_test_acc
"('breastcancer', 'cap', (128, 64), 10)",13,0.9670329689979553,31.269230872392654,0.03296703100204468,1.0,0.9670329689979553,34,0.9649122807017544,0.9736842105263158,0.11571891605854034,0.13061748445034027,0.03526509540122854,0.036126640805026936,0.10500164330005646,0.9613866209983826,0.9473684210526315
"('breastcancer', 'cap', (32, 16), 11)",20,0.9780219793319702,38.763736337423325,0.005494504184513249,0.9835164835164835,0.9780219793319702,41,0.9824561403508771,0.9649122807017544,0.07915712893009186,0.07334057241678238,0.03797291245376855,0.023007961218817156,0.12160411477088928,0.9549190998077393,0.9736842105263158
"('breastcancer', 'cap', (64, 32), 11)",20,0.9890109896659851,38.90659347176552,0.01648351517352431,0.9945054945054945,0.9780219793319702,41,0.9649122807017544,0.9736842105263158,0.07977797091007233,0.07032086700201035,0.03720716373962272,0.022136931879478555,0.11479652673006058,0.9568074345588684,0.956140350877193
"('breastcancer', 'cap', (128, 64), 11)",20,0.9890109896659851,38.93956050276756,0.010989009679018835,0.989010989010989,0.9780219793319702,41,0.9736842105263158,0.9736842105263158,0.08580873906612396,0.07346099615097046,0.02475271883763768,0.02393884564700879,0.1115569993853569,0.9576784372329712,0.9649122807017544
"('breastcancer', 'cap', (32, 16), 12)",154,1.0,172.2252748310566,0.0,1.0,1.0,175,0.9824561403508771,0.9824561403508771,0.044290293008089066,0.04842149838805199,0.017915959420957066,0.017676547953957004,0.07158075273036957,0.9762656092643738,0.9736842105263158
"('breastcancer', 'cap', (64, 32), 12)",95,1.0,113.54395613074303,-0.005494505494505475,0.9945054945054945,1.0,116,0.9736842105263158,0.9736842105263158,0.05058322474360466,0.050893791019916534,0.027450874186398688,0.027237296104431152,0.05779058113694191,0.980063259601593,0.9649122807017544
"('breastcancer', 'cap', (128, 64), 12)",72,1.0,90.34615394473076,-0.01098901098901095,0.989010989010989,1.0,93,0.9824561403508771,0.9736842105263158,0.04851124435663223,0.05225003510713577,0.03186300344634475,0.02420143756950111,0.06286276876926422,0.9782573580741882,0.956140350877193
"('breastcancer', 'cap', (32, 16), 13)",74,0.9890109896659851,92.36263746023178,0.010989010334014893,1.0,0.9890109896659851,95,0.9736842105263158,0.956140350877193,0.05957822874188423,0.06709054112434387,0.030377426691222606,0.02873402624799494,0.08361352235078812,0.9639441967010498,0.9473684210526315
"('breastcancer', 'cap', (64, 32), 13)",141,1.0,159.7362638115883,0.010989010334014893,1.0,0.9890109896659851,162,0.9736842105263158,0.9736842105263158,0.10911868512630463,0.11010327190160751,0.03273585857006538,0.01982659990327397,0.05780155956745148,0.9751698970794678,0.9385964912280702
"('breastcancer', 'cap', (128, 64), 13)",41,1.0,60.214285761117935,-0.01098901098901095,0.989010989010989,1.0,62,0.9824561403508771,0.9736842105263158,0.06326469033956528,0.09302105754613876,0.021774237093172544,0.021682324116690112,0.06914948672056198,0.9710931777954102,0.9385964912280702
"('breastcancer', 'cap', (32, 16), 14)",39,0.9780219793319702,57.17032977938652,0.010989009679018835,0.989010989010989,0.9780219793319702,60,0.9736842105263158,0.9649122807017544,0.07411839812994003,0.06923721730709076,0.026038139535669663,0.033977610500235275,0.07550635933876038,0.9693470597267151,0.9824561403508771
"('breastcancer', 'cap', (64, 32), 14)",39,0.9780219793319702,57.203296810388565,0.010989009679018835,0.989010989010989,0.9780219793319702,60,0.9649122807017544,0.9649122807017544,0.08314695954322815,0.07584209740161896,0.03237834363652946,0.02346863506133093,0.07364442944526672,0.9710432291030884,0.9824561403508771
"('breastcancer', 'cap', (128, 64), 14)",40,0.9670329689979553,58.01648363471031,0.010989009679018835,0.989010989010989,0.9780219793319702,61,0.9912280701754386,0.9912280701754386,0.06257687509059906,0.05368989706039429,0.02713436986270701,0.027787335609134843,0.0698627308011055,0.9722498655319214,0.9912280701754386
"('breastcancer', 'cap', (32, 16), 15)",25,0.9780219793319702,43.29670339822769,0.010989009679018835,0.989010989010989,0.9780219793319702,46,0.9824561403508771,0.9912280701754386,0.06572666764259338,0.05851946398615837,0.0331463709212186,0.028509794097197682,0.10731082409620285,0.9597518444061279,0.9736842105263158
"('breastcancer', 'cap', (64, 32), 15)",25,0.9780219793319702,43.19780230522156,0.010989009679018835,0.989010989010989,0.9780219793319702,46,0.9912280701754386,0.9912280701754386,0.06551936268806458,0.05909081920981407,0.0372994787860335,0.028902594980440646,0.10438115149736404,0.960040271282196,0.9824561403508771
"('breastcancer', 'cap', (128, 64), 15)",24,0.9780219793319702,42.24175834655762,0.005494504184513249,0.9835164835164835,0.9780219793319702,45,0.9912280701754386,0.9912280701754386,0.06591418385505676,0.059802211821079254,0.0347210707371695,0.03334140463879234,0.10120455175638199,0.9605312943458557,0.9736842105263158
"('breastcancer', 'cap', (32, 16), 16)",136,1.0,155.23626378178596,-0.005494505494505475,0.9945054945054945,1.0,157,0.9649122807017544,0.9649122807017544,0.13041844964027405,0.13217857480049133,0.021620692391144607,0.03402554622867652,0.07285711169242859,0.9727486968040466,0.956140350877193
"('breastcancer', 'cap', (64, 32), 16)",134,1.0,153.14835169911385,-0.01098901098901095,0.989010989010989,1.0,155,0.956140350877193,0.956140350877193,0.13332946598529816,0.13127049803733826,0.030725989425391488,0.02596801257970041,0.06964016705751419,0.9721040725708008,0.9649122807017544
"('breastcancer', 'cap', (128, 64), 16)",254,1.0,273.1923077404499,0.0,1.0,1.0,275,0.9649122807017544,0.9649122807017544,0.14896447956562042,0.1481342911720276,0.030451422720624698,0.03186914063336553,0.0567944161593914,0.9777580499649048,0.9649122807017544
"('breastcancer', 'cap', (32, 16), 17)",25,0.9780219793319702,43.75274732708931,0.010989009679018835,0.989010989010989,0.9780219793319702,46,0.9736842105263158,0.9736842105263158,0.08019161224365234,0.08055569231510162,0.022090247325729864,0.028157927488025872,0.09601744264364243,0.9635772109031677,0.9736842105263158
"('breastcancer', 'cap', (64, 32), 17)",28,0.9780219793319702,46.675824254751205,0.01648351517352431,0.9945054945054945,0.9780219793319702,49,0.9736842105263158,0.9736842105263158,0.08280865103006363,0.08213738352060318,0.037192566352978094,0.0282199267755475,0.09308288991451263,0.962573230266571,0.9824561403508771
"('breastcancer', 'cap', (128, 64), 17)",30,0.9780219793319702,48.609890192747116,0.010989009679018835,0.989010989010989,0.9780219793319702,51,0.9736842105263158,0.9736842105263158,0.0864950492978096,0.08335471898317337,0.03311705955287862,0.03814428208167093,0.09822868555784225,0.9602693319320679,0.9649122807017544
"('breastcancer', 'cap', (32, 16), 18)",41,0.9670329689979553,58.57142871618271,0.027472525507539203,0.9945054945054945,0.9670329689979553,62,0.9736842105263158,0.9736842105263158,0.09941013902425766,0.10520778596401215,0.025182157232050303,0.038131648511217385,0.08116056770086288,0.9702157378196716,0.9649122807017544
"('breastcancer', 'cap', (64, 32), 18)",38,0.9780219793319702,55.989011108875275,0.01648351517352431,0.9945054945054945,0.9780219793319702,59,0.9649122807017544,0.9649122807017544,0.09752197563648224,0.10121307522058487,0.0371504012952771,0.032482981681823724,0.07093436270952225,0.9744046926498413,0.9649122807017544
"('breastcancer', 'cap', (128, 64), 18)",41,0.9780219793319702,59.30769240856171,-6.549960573920544e-10,0.989010989010989,0.9890109896659851,62,0.9649122807017544,0.9649122807017544,0.09823964536190033,0.10674509406089783,0.03453877515960162,0.036971563309953916,0.06780873984098434,0.9760114550590515,0.9649122807017544
"('breastcancer', 'cap', (32, 16), 19)",21,0.9890109896659851,40.000000059604645,-0.005494506149501643,0.9835164835164835,0.9890109896659851,42,0.9649122807017544,0.9649122807017544,0.08428116887807846,0.08077739924192429,0.04297698955786855,0.03867755804145545,0.11102626472711563,0.958966851234436,0.956140350877193
"('breastcancer', 'cap', (64, 32), 19)",19,0.9890109896659851,37.521978110075,0.027472524852543034,0.9835164835164835,0.9560439586639404,40,0.9649122807017544,0.9649122807017544,0.07771607488393784,0.0742582306265831,0.04110936376086452,0.03347406889262952,0.10444179177284241,0.9646618366241455,0.956140350877193
"('breastcancer', 'cap', (128, 64), 19)",21,0.9890109896659851,39.6703297495842,0.021978020013033728,0.989010989010989,0.9670329689979553,42,0.9649122807017544,0.9649122807017544,0.08000442385673523,0.08285754173994064,0.025534427479693762,0.03267292809068111,0.09755390882492065,0.9669716954231262,0.956140350877193
